evaluation_batch,evaluation_total_reward,initial_theta,initial_theta_dot,step,state_cos_theta,state_sin_theta,state_theta_dot,theta_wrapped,theta_unwrapped,theta_dot,action,torque,reward,next_state_cos_theta,next_state_sin_theta,next_state_theta_dot,next_theta_wrapped,next_theta_unwrapped,next_theta_dot,terminated,truncated
0,1281.2113398864153,3.141592653589793,0.0,187,0.9982221126556396,0.05960358679294586,-0.037283577024936676,0.0596389358012277,0.0596389358012275,-0.037283575879144486,3,0.0,10.0,0.9981999397277832,0.059973880648612976,0.007419115398079157,0.06000989156103653,0.060009891561036595,0.007419115196181943,0,0
0,1281.2113398864153,3.141592653589793,0.0,188,0.9981999397277832,0.059973880648612976,0.007419115398079157,0.06000989156103653,0.060009891561036595,0.007419115196181943,3,0.0,10.0,0.9980393648147583,0.06258893013000488,0.05239952355623245,0.06262986782977364,0.06262986782977363,0.052399525374740775,0,0
0,1281.2113398864153,3.141592653589793,0.0,189,0.9980393648147583,0.06258893013000488,0.05239952355623245,0.06262986782977364,0.06262986782977363,0.052399525374740775,3,0.0,10.0,0.9977161884307861,0.06754545867443085,0.09934122115373611,0.06759692903274317,0.06759692903274316,0.09934122405939043,0,0
0,1281.2113398864153,3.141592653589793,0.0,190,0.9977161884307861,0.06754545867443085,0.09934122115373611,0.06759692903274317,0.06759692903274316,0.09934122405939043,3,0.0,10.0,0.9971815347671509,0.07502637803554535,0.15000031888484955,0.07509694505495723,0.07509694505495727,0.15000032044428246,0,0
0,1281.2113398864153,3.141592653589793,0.0,191,0.9971815347671509,0.07502637803554535,0.15000031888484955,0.07509694505495723,0.07509694505495727,0.15000032044428246,0,-2.0,10.0,0.997522234916687,0.07035228610038757,-0.0937298983335495,0.0704104503063685,0.07041045030636857,-0.09372989497177406,0,0
0,1281.2113398864153,3.141592653589793,0.0,192,0.997522234916687,0.07035228610038757,-0.0937298983335495,0.0704104503063685,0.07041045030636857,-0.09372989497177406,3,0.0,10.0,0.997664213180542,0.06830893456935883,-0.04096568003296852,0.06836216630333336,0.06836216630333332,-0.040965680060705105,0,0
0,1281.2113398864153,3.141592653589793,0.0,193,0.997664213180542,0.06830893456935883,-0.04096568003296852,0.06836216630333336,0.06836216630333332,-0.040965680060705105,3,0.0,10.0,0.9976290464401245,0.0688210278749466,0.010266019031405449,0.06887546723585425,0.06887546723585432,0.010266018650419859,0,0
0,1281.2113398864153,3.141592653589793,0.0,194,0.9976290464401245,0.0688210278749466,0.010266019031405449,0.06887546723585425,0.06887546723585432,0.010266018650419859,3,0.0,10.0,0.99741131067276,0.07190744578838348,0.061881788074970245,0.07196955658961235,0.07196955658961246,0.06188178707516291,0,0
0,1281.2113398864153,3.141592653589793,0.0,195,0.99741131067276,0.07190744578838348,0.061881788074970245,0.07196955658961235,0.07196955658961246,0.06188178707516291,3,0.0,10.0,0.996978223323822,0.07768183201551437,0.11581236869096756,0.07776017507663946,0.07776017507663965,0.11581236974054401,0,0
0,1281.2113398864153,3.141592653589793,0.0,196,0.996978223323822,0.07768183201551437,0.11581236869096756,0.07776017507663946,0.07776017507663965,0.11581236974054401,0,-2.0,10.0,0.9974475502967834,0.07140304893255234,-0.12592625617980957,0.07146386234136681,0.07146386234136665,-0.12592625470546012,0,0
0,1281.2113398864153,3.141592653589793,0.0,197,0.9974475502967834,0.07140304893255234,-0.12592625617980957,0.07146386234136681,0.07146386234136665,-0.12592625470546012,3,0.0,10.0,0.9976993799209595,0.06779313087463379,-0.07237397134304047,0.06784516395180074,0.06784516395180074,-0.07237396779131822,0,0
0,1281.2113398864153,3.141592653589793,0.0,198,0.9976993799209595,0.06779313087463379,-0.07237397134304047,0.06784516395180074,0.06784516395180074,-0.07237396779131822,3,0.0,10.0,0.9977717995643616,0.06671910732984543,-0.021529121324419975,0.06676870785332456,0.06676870785332452,-0.02152912196952439,0,0
0,1281.2113398864153,3.141592653589793,0.0,199,0.9977717995643616,0.06671910732984543,-0.021529121324419975,0.06676870785332456,0.06676870785332452,-0.02152912196952439,3,0.0,10.0,0.9976756572723389,0.0681413784623146,0.028510209172964096,0.0681942183456794,0.06819421834567944,0.02851020984709854,0,1
1,1308.9601781873469,3.3415926535897933,-2.0,0,-0.9800665974617004,-0.19866932928562164,-2.0,-2.941592653589793,3.3415926535897933,-2.0,0,-2.0,-2.1191901842135974,-0.9969944953918457,-0.07747219502925873,-2.4490020275115967,-3.0640427534946078,3.2191425536849785,-2.449001998096296,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,1,-0.9969944953918457,-0.07747219502925873,-2.4490020275115967,-3.0640427534946078,3.2191425536849785,-2.449001998096296,0,-2.0,-2.0862274727698313,-0.9980283975601196,0.06276412308216095,-2.8071062564849854,3.0787872465507817,3.078787246550782,-2.8071061426839248,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,2,-0.9980283975601196,0.06276412308216095,-2.8071062564849854,3.0787872465507817,3.078787246550782,-2.8071061426839248,0,-2.0,-1.974744980345931,-0.9768038988113403,0.21413584053516388,-3.060033082962036,2.9257855941288273,2.9257855941288278,-3.0600330484390907,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,3,-0.9768038988113403,0.21413584053516388,-3.060033082962036,2.9257855941288273,2.9257855941288278,-3.0600330484390907,0,-2.0,-1.8868221258939584,-0.9302221536636353,0.3669969141483307,-3.1994311809539795,2.7658140355859686,2.765814035585969,-3.1994311708571748,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,4,-0.9302221536636353,0.3669969141483307,-3.1994311809539795,2.7658140355859686,2.765814035585969,-3.1994311708571748,0,-2.0,-1.7458559489954117,-0.859253466129303,0.5115500688552856,-3.2241835594177246,2.604604861842148,2.604604861842148,-3.2241834748764218,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,5,-0.859253466129303,0.5115500688552856,-3.2241835594177246,2.604604861842148,2.604604861842148,-3.2241834748764218,0,-2.0,-1.5614853976770893,-0.7686848640441895,0.6396276950836182,-3.1405208110809326,2.447578815570079,2.4475788155700786,-3.1405209254413915,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,6,-0.7686848640441895,0.6396276950836182,-3.1405208110809326,2.447578815570079,2.4475788155700786,-3.1405209254413915,0,-2.0,-1.349507446019021,-0.6659320592880249,0.7460123896598816,-2.9608001708984375,2.2995388081568358,2.2995388081568358,-2.9608001482648554,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,7,-0.6659320592880249,0.7460123896598816,-2.9608001708984375,2.2995388081568358,2.2995388081568358,-2.9608001482648554,0,-2.0,-1.1282642560280225,-0.5594133734703064,0.8288887739181519,-2.7012908458709717,2.164474266265861,2.1644742662658616,-2.7012908378194807,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,8,-0.5594133734703064,0.8288887739181519,-2.7012908458709717,2.164474266265861,2.1644742662658616,-2.7012908378194807,0,-2.0,-0.9152729656470129,-0.4570687413215637,0.889431357383728,-2.379624128341675,2.0454930544269043,2.0454930544269048,-2.3796242367791405,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,9,-0.4570687413215637,0.889431357383728,-2.379624128341675,2.0454930544269043,2.0454930544269048,-2.3796242367791405,0,-2.0,-0.7250023298764255,-0.36540624499320984,0.9308481216430664,-2.0125505924224854,1.9448655192944075,1.9448655192944075,-2.0125507026499427,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,10,-0.36540624499320984,0.9308481216430664,-2.0125505924224854,1.9448655192944075,1.9448655192944075,-2.0125507026499427,0,-2.0,-0.568021500176214,-0.28915926814079285,0.9572809934616089,-1.6144145727157593,1.8641447897112844,1.864144789711284,-1.6144145916624701,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,11,-0.28915926814079285,0.9572809934616089,-1.6144145727157593,1.8641447897112844,1.864144789711284,-1.6144145916624701,0,-2.0,-0.4512217202699303,-0.23140902817249298,0.9728565216064453,-1.1964538097381592,1.8043220978108803,1.8043220978108798,-1.196453838008084,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,12,-0.23140902817249298,0.9728565216064453,-1.1964538097381592,1.8043220978108803,1.8043220978108798,-1.196453838008084,0,-2.0,-0.378606154670661,-0.19394822418689728,0.9810117483139038,-0.7668114304542542,1.7659815264709344,1.7659815264709346,-0.7668114267989032,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,13,-0.19394822418689728,0.9810117483139038,-0.7668114304542542,1.7659815264709344,1.7659815264709346,-0.7668114267989032,0,-2.0,-0.35218778060841993,-0.17768406867980957,0.9840875864028931,-0.33105260133743286,1.7494288964019589,1.7494288964019586,-0.33105260137952125,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,14,-0.17768406867980957,0.9840875864028931,-0.33105260133743286,1.7494288964019589,1.7494288964019586,-0.33105260137952125,0,-2.0,-0.37268387024310956,-0.18294700980186462,0.9831227660179138,0.10701308399438858,1.7547795507091335,1.7547795507091337,0.10701308614350291,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,15,-0.18294700980186462,0.9831227660179138,0.10701308399438858,1.7547795507091335,1.7547795507091337,0.10701308614350291,5,0.5,-0.48754561113325473,-0.22792980074882507,0.9736775755882263,0.9193551540374756,1.8007473090764892,1.800747309076489,0.9193551673471029,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,16,-0.22792980074882507,0.9736775755882263,0.9193551540374756,1.8007473090764892,1.800747309076489,0.9193551673471029,6,2.0,-0.7339746434208003,-0.3216121792793274,0.9468714594841003,1.949613332748413,1.8982279762728576,1.8982279762728576,1.9496133439273708,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,17,-0.3216121792793274,0.9468714594841003,1.949613332748413,1.8982279762728576,1.8982279762728576,1.9496133439273708,6,2.0,-1.0810201923852776,-0.4577119052410126,0.8891005516052246,2.9597668647766113,2.046216323911021,2.046216323911021,2.9597669527632635,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,18,-0.4577119052410126,0.8891005516052246,2.9597668647766113,2.046216323911021,2.046216323911021,2.9597669527632635,6,2.0,-1.5010589314701142,-0.6223564147949219,0.7827339768409729,3.9265923500061035,2.2425459426378858,2.2425459426378853,3.9265923745372895,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,19,-0.6223564147949219,0.7827339768409729,3.9265923500061035,2.2425459426378858,2.2425459426378853,3.9265923745372895,6,2.0,-1.9380404182823412,-0.790993869304657,0.6118240356445312,4.813642978668213,2.4832280856077844,2.483228085607784,4.813642859397969,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,20,-0.790993869304657,0.6118240356445312,4.813642978668213,2.4832280856077844,2.483228085607784,4.813642859397969,6,2.0,-2.3113643611284886,-0.9287614226341248,0.3706780970096588,5.572510719299316,2.76185363060371,2.7618536306037105,5.5725108999185275,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,21,-0.9287614226341248,0.3706780970096588,5.572510719299316,2.76185363060371,2.7618536306037105,5.5725108999185275,6,2.0,-2.530839425835914,-0.997393786907196,0.07215030491352081,6.150519371032715,3.0693796042244132,3.0693796042244132,6.150519472414052,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,22,-0.997393786907196,0.07215030491352081,6.150519371032715,3.0693796042244132,3.0693796042244132,6.150519472414052,6,2.0,-2.2730220545077153,-0.9681612253189087,-0.25032755732536316,6.504631996154785,-2.888574092939419,3.394611214240167,6.504632200315075,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,23,-0.9681612253189087,-0.25032755732536316,6.504631996154785,-2.888574092939419,3.394611214240167,6.504632200315075,6,2.0,-1.9450886302411852,-0.834339439868927,-0.5512509942054749,6.616886615753174,-2.55772976599569,3.7254555411838965,6.616886538874589,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,24,-0.834339439868927,-0.5512509942054749,6.616886615753174,-2.55772976599569,3.7254555411838965,6.616886538874589,6,2.0,-1.4933763820770565,-0.6145070791244507,-0.7889112830162048,6.503448486328125,-2.232557351596025,4.050627955583561,6.503448287993293,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,25,-0.6145070791244507,-0.7889112830162048,6.503448486328125,-2.232557351596025,4.050627955583561,6.503448287993293,6,2.0,-0.9225646062585144,-0.3439992666244507,-0.9389699101448059,6.211764812469482,-1.9219691106879173,4.361216196491669,6.211764818162155,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,26,-0.3439992666244507,-0.9389699101448059,6.211764812469482,-1.9219691106879173,4.361216196491669,6.211764818162155,3,0.0,-0.31708796724281796,-0.07572335749864578,-0.9971288442611694,5.507537364959717,-1.6465922418509518,4.6365930653286345,5.507537376739309,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,27,-0.07572335749864578,-0.9971288442611694,5.507537364959717,-1.6465922418509518,4.6365930653286345,5.507537376739309,3,0.0,0.21540268998846138,0.16147848963737488,-0.9868762493133545,4.759690761566162,-1.4086077054359762,4.874577601743611,4.759690728299522,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,28,0.16147848963737488,-0.9868762493133545,4.759690761566162,-1.4086077054359762,4.874577601743611,4.759690728299522,3,0.0,0.6493915527974586,0.35523486137390137,-0.9347770810127258,4.019533634185791,-1.2076310277204136,5.075554279459172,4.019533554311209,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,29,0.35523486137390137,-0.9347770810127258,4.019533634185791,-1.2076310277204136,5.075554279459172,4.019533554311209,3,0.0,0.9823323344610297,0.50474613904953,-0.8632678389549255,3.318450689315796,-1.0417084906476841,5.241476816531902,3.318450741454602,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,30,0.50474613904953,-0.8632678389549255,3.318450689315796,-1.0417084906476841,5.241476816531902,3.318450741454602,3,0.0,1.2258297560541807,0.61519855260849,-0.7883721590042114,2.670999765396118,-0.9081584976028836,5.375026809576702,2.6709998608959875,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,31,0.61519855260849,-0.7883721590042114,2.670999765396118,-0.9081584976028836,5.375026809576702,2.6709998608959875,3,0.0,1.396155660608051,0.6937075257301331,-0.7202568054199219,2.0797207355499268,-0.8041724615857682,5.479012845593818,2.0797207203423307,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,32,0.6937075257301331,-0.7202568054199219,2.0797207355499268,-0.8041724615857682,5.479012845593818,2.0797207203423307,0,-2.0,1.4855959133884586,0.736985981464386,-0.6759080290794373,1.2395280599594116,-0.7421960563213776,5.540989250858209,1.2395281052878024,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,33,0.736985981464386,-0.6759080290794373,1.2395280599594116,-0.7421960563213776,5.540989250858209,1.2395281052878024,0,-2.0,1.5078080536042404,0.7514322400093079,-0.6598102450370789,0.4325971007347107,-0.7205662011672374,5.562619106012348,0.43259710308277954,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,34,0.7514322400093079,-0.6598102450370789,0.4325971007347107,-0.7205662011672374,5.562619106012348,0.43259710308277954,0,-2.0,1.464348145560569,0.7393584847450256,-0.6733119487762451,-0.3622605800628662,-0.7386792299957037,5.544506077183883,-0.36226057656929456,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,35,0.7393584847450256,-0.6733119487762451,-0.3622605800628662,-0.7386792299957037,5.544506077183883,-0.36226057656929456,0,-2.0,1.3508462579902187,0.698826014995575,-0.7152917385101318,-1.167244553565979,-0.7970414579491099,5.486143849230476,-1.1672445590681475,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,36,0.698826014995575,-0.7152917385101318,-1.167244553565979,-0.7970414579491099,5.486143849230476,-1.1672445590681475,3,0.0,1.1992468413270012,0.63543301820755,-0.7721560001373291,-1.703713297843933,-0.8822271253392735,5.400958181840313,-1.7037133478032773,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,37,0.63543301820755,-0.7721560001373291,-1.703713297843933,-0.8822271253392735,5.400958181840313,-1.7037133478032773,1,-0.5,0.9656155392604846,0.5402024388313293,-0.8415350914001465,-2.357830286026001,-1.0001186420438941,5.283066665135693,-2.357830334092396,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,38,0.5402024388313293,-0.8415350914001465,-2.357830286026001,-1.0001186420438941,5.283066665135693,-2.357830334092396,1,-0.5,0.6401844219769659,0.40545690059661865,-0.9141141772270203,-3.063981533050537,-1.1533177243030899,5.129867582876496,-3.063981645183938,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,39,0.40545690059661865,-0.9141141772270203,-3.063981533050537,-1.1533177243030899,5.129867582876496,-3.063981645183938,1,-0.5,0.20651249683400097,0.22432491183280945,-0.9745144248008728,-3.8245673179626465,-1.3445460876732191,4.938639219506366,-3.8245672674025997,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,40,0.22432491183280945,-0.9745144248008728,-3.8245673179626465,-1.3445460876732191,4.938639219506366,-3.8245672674025997,4,0.10000000149011612,-0.32122329700839974,-0.0007724144961684942,-0.9999997019767761,-4.54045295715332,-1.5715687413693065,4.71161656581028,-4.5404530739217215,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,41,-0.0007724144961684942,-0.9999997019767761,-4.54045295715332,-1.5715687413693065,4.71161656581028,-4.5404530739217215,4,0.10000000149011612,-0.9331407070774256,-0.26147016882896423,-0.9652115702629089,-5.275452613830566,-1.8353413838675117,4.447843923312075,-5.275452849964112,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,42,-0.26147016882896423,-0.9652115702629089,-5.275452613830566,-1.8353413838675117,4.447843923312075,-5.275452849964112,4,0.10000000149011612,-1.576486391103258,-0.5343707799911499,-0.8452501893043518,-5.98436164855957,-2.1345594596585027,4.1486258475210835,-5.984361515819824,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,43,-0.5343707799911499,-0.8452501893043518,-5.98436164855957,-2.1345594596585027,4.1486258475210835,-5.984361515819824,4,0.10000000149011612,-2.1602043444257153,-0.7795381546020508,-0.6263547539710999,-6.603299140930176,-2.464724417654775,3.8184608895248107,-6.603299159925458,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,44,-0.7795381546020508,-0.6263547539710999,-6.603299140930176,-2.464724417654775,3.8184608895248107,-6.603299159925458,4,0.10000000149011612,-2.5705859031306524,-0.9479807019233704,-0.31832778453826904,-7.058065414428711,-2.8176276795193385,3.4655576276602473,-7.058065237291269,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,45,-0.9479807019233704,-0.31832778453826904,-7.058065414428711,-2.8176276795193385,3.4655576276602473,-7.058065237291269,4,0.10000000149011612,-2.670567575336089,-0.9991950988769531,0.040114812552928925,-7.281811237335205,3.101467074359717,3.101467074359717,-7.281811066010604,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,46,-0.9991950988769531,0.040114812552928925,-7.281811237335205,3.101467074359717,3.101467074359717,-7.281811066010604,4,0.10000000149011612,-2.1833842581918512,-0.920295238494873,0.39122456312179565,-7.236724853515625,2.7396308265447775,2.739630826544778,-7.236724956298783,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,47,-0.920295238494873,0.39122456312179565,-7.236724853515625,2.7396308265447775,2.739630826544778,-7.236724956298783,4,0.10000000149011612,-1.772404850833054,-0.7327941060066223,0.680450439453125,-6.928306579589844,2.3932154995208155,2.3932154995208155,-6.928306540479245,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,48,-0.7327941060066223,0.680450439453125,-6.928306579589844,2.3932154995208155,2.3932154995208155,-6.928306540479245,4,0.10000000149011612,-1.2127499857447532,-0.48141705989837646,0.8764916658401489,-6.402968883514404,2.0730670641823785,2.073067064182379,-6.4029687067687275,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,49,-0.48141705989837646,0.8764916658401489,-6.402968883514404,2.0730670641823785,2.073067064182379,-6.4029687067687275,0,-2.0,-0.6156732992848313,-0.1986602544784546,0.9800684452056885,-6.045599937438965,1.7707870657495084,1.7707870657495084,-6.04559996865741,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,50,-0.1986602544784546,0.9800684452056885,-6.045599937438965,1.7707870657495084,1.7707870657495084,-6.04559996865741,2,-0.10000000149011612,-0.01800964573449354,0.0662381649017334,0.9978038668632507,-5.3255486488342285,1.504509632968646,1.5045096329686458,-5.32554865561725,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,51,0.0662381649017334,0.9978038668632507,-5.3255486488342285,1.504509632968646,1.5045096329686458,-5.32554865561725,0,-2.0,0.4904557749775619,0.30519813299179077,0.9522888660430908,-4.877195835113525,1.2606498442415575,1.2606498442415572,-4.877195774541772,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,52,0.30519813299179077,0.9522888660430908,-4.877195835113525,1.2606498442415575,1.2606498442415572,-4.877195774541772,3,0.0,0.9215708576269372,0.49540016055107117,0.8686648607254028,-4.1629791259765625,1.0525008882857456,1.0525008882857452,-4.162979119116239,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,53,0.49540016055107117,0.8686648607254028,-4.1629791259765625,1.0525008882857456,1.0525008882857452,-4.162979119116239,3,0.0,1.2435154936308443,0.6395167112350464,0.7687771916389465,-3.5114805698394775,0.8769268653778983,0.8769268653778983,-3.511480458156937,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,54,0.6395167112350464,0.7687771916389465,-3.5114805698394775,0.8769268653778983,0.8769268653778983,-3.511480458156937,3,0.0,1.4773422585775176,0.7450530529022217,0.6670052409172058,-2.9348976612091064,0.7301819871420707,0.7301819871420707,-2.934897564716551,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,55,0.7450530529022217,0.6670052409172058,-2.9348976612091064,0.7301819871420707,0.7301819871420707,-2.934897564716551,3,0.0,1.6426613720449785,0.8205350637435913,0.5715961456298828,-2.4346437454223633,0.6084498052607294,0.6084498052607297,-2.4346436376268197,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,56,0.8205350637435913,0.5715961456298828,-2.4346437454223633,0.6084498052607294,0.6084498052607297,-2.4346436376268197,3,0.0,1.7572003190285777,0.8736449480056763,0.4865640103816986,-2.005946636199951,0.5081524793131726,0.5081524793131726,-2.00594651895114,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,57,0.8736449480056763,0.4865640103816986,-2.005946636199951,0.5081524793131726,0.5081524793131726,-2.00594651895114,3,0.0,1.835264186640045,0.9105840921401978,0.41332384943962097,-1.6410235166549683,0.42610130340733665,0.42610130340733665,-1.6410235181167196,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,58,0.9105840921401978,0.41332384943962097,-1.6410235166549683,0.42610130340733665,0.42610130340733665,-1.6410235181167196,3,0.0,1.8876700052459767,0.9360553622245789,0.3518528342247009,-1.3310306072235107,0.35954977230984575,0.35954977230984553,-1.3310306219498227,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,59,0.9360553622245789,0.3518528342247009,-1.3310306072235107,0.35954977230984575,0.35954977230984553,-1.3310306219498227,3,0.0,1.922266841455781,0.9534881114959717,0.3014306426048279,-1.067141056060791,0.3061927223718661,0.306192722371866,-1.0671409987595908,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,60,0.9534881114959717,0.3014306426048279,-1.067141056060791,0.3061927223718661,0.306192722371866,-1.0671409987595908,3,0.0,3.94458787263604,0.9653175473213196,0.26107853651046753,-0.8410680294036865,0.2641393212817369,0.2641393212817369,-0.8410680218025819,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,61,0.9653175473213196,0.26107853651046753,-0.8410680294036865,0.2641393212817369,0.2641393212817369,-0.8410680218025819,3,0.0,3.958441708916763,0.9732369184494019,0.22980406880378723,-0.6452591419219971,0.231876365316674,0.23187636531667408,-0.6452591193012562,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,62,0.9732369184494019,0.22980406880378723,-0.6452591419219971,0.231876365316674,0.23187636531667408,-0.6452591193012562,3,0.0,3.966382524007786,0.9783981442451477,0.20672950148582458,-0.47290605306625366,0.20823106216378484,0.2082310621637849,-0.47290606305778365,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,63,0.9783981442451477,0.20672950148582458,-0.47290605306625366,0.20823106216378484,0.2082310621637849,-0.47290606305778365,0,-2.0,3.9762625022881566,0.9843167662620544,0.17641006410121918,-0.6178589463233948,0.17733811521245313,0.17733811521245318,-0.6178589390266342,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,64,0.9843167662620544,0.17641006410121918,-0.6178589463233948,0.17733811521245313,0.17733811521245318,-0.6178589390266342,3,0.0,3.9863993543418,0.9883090853691101,0.15246360003948212,-0.4855513870716095,0.1530605456495362,0.15306054564953628,-0.4855513912583381,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,65,0.9883090853691101,0.15246360003948212,-0.4855513870716095,0.1530605456495362,0.15306054564953628,-0.4855513912583381,3,0.0,7.989839078466825,0.9909684658050537,0.1340952068567276,-0.3712036907672882,0.13450036134468624,0.13450036134468638,-0.37120368609699794,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,66,0.9909684658050537,0.1340952068567276,-0.3712036907672882,0.13450036134468624,0.13450036134468638,-0.37120368609699794,3,0.0,7.991417787100444,0.9926921725273132,0.12067393213510513,-0.2706322968006134,0.1209687471005787,0.1209687471005788,-0.2706322848821515,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,67,0.9926921725273132,0.12067393213510513,-0.2706322968006134,0.1209687471005787,0.1209687471005788,-0.2706322848821515,3,0.0,7.991656223532031,0.9937387704849243,0.11172863095998764,-0.1801268309354782,0.11196240528594714,0.11196240528594704,-0.18012683629263493,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,68,0.9937387704849243,0.11172863095998764,-0.1801268309354782,0.11196240528594714,0.11196240528594704,-0.18012683629263493,3,0.0,7.990846201302313,0.9942653775215149,0.10694099217653275,-0.09633035957813263,0.1071458872052875,0.10714588720528746,-0.0963303616131917,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,69,0.9942653775215149,0.10694099217653275,-0.09633035957813263,0.1071458872052875,0.10714588720528746,-0.0963303616131917,3,0.0,7.989103044947767,0.9943512678146362,0.10613935440778732,-0.01612461544573307,0.10633965642766263,0.10633965642766273,-0.01612461555249478,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,70,0.9943512678146362,0.10613935440778732,-0.01612461544573307,0.10633965642766263,0.10633965642766273,-0.01612461555249478,0,-2.0,7.992427402288234,0.9955369234085083,0.09437300264835358,-0.23652009665966034,0.09451365137766476,0.09451365137766472,-0.2365201009999602,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,71,0.9955369234085083,0.09437300264835358,-0.23652009665966034,0.09451365137766476,0.09451365137766472,-0.2365201009999602,3,0.0,7.99643838321378,0.9962847828865051,0.08611982315778732,-0.16574035584926605,0.08622663389557506,0.08622663389557493,-0.16574034964179574,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,72,0.9962847828865051,0.08611982315778732,-0.16574035584926605,0.08622663389557506,0.08622663389557493,-0.16574034964179574,3,0.0,7.995841639938053,0.9967076182365417,0.08108001202344894,-0.10115048289299011,0.08116910981251202,0.0811691098125118,-0.10115048166126252,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,73,0.9967076182365417,0.08108001202344894,-0.10115048289299011,0.08116910981251202,0.0811691098125118,-0.10115048166126252,3,0.0,10.0,0.9968690872192383,0.07906946539878845,-0.04034047573804855,0.07915208609489577,0.07915208609489591,-0.04034047435231776,0,0
1,1308.9601781873469,3.3415926535897933,-2.0,74,0.9968690872192383,0.07906946539878845,-0.04034047573804855,0.07915208609489577,0.07915208609489591,-0.04034047435231776,3,0.0,7.993109756923487,0.9967936873435974,0.08001454174518585,0.018961623311042786,0.08010016725160707,0.08010016725160723,0.018961623134226613,0,0
